trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.9831197056650174}",35,0,-128.2127611841135,"{0: 24, 1: 2, 2: 6, 3: 2, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.9829362506302315}",30,0,-170.603699077981,"{0: 15, 1: 3, 2: 9, 3: 2, 4: 1}",0
186,False,"{'a': 0.5, 'e': 0.9827518126592768}",20,0,-89.4259025239307,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.9825663919365915}",20,0,-120.2010589710445,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
188,False,"{'a': 0.5, 'e': 0.9823799886475959}",25,0,-171.27809247325345,"{0: 14, 1: 0, 2: 7, 3: 2, 4: 2}",0
189,False,"{'a': 0.5, 'e': 0.9821926029786937}",25,0,-60.446831404639724,"{0: 15, 1: 6, 2: 3, 3: 1, 4: 0}",0
190,False,"{'a': 0.5, 'e': 0.9820042351172703}",30,0,-200.35676983994972,"{0: 15, 1: 5, 2: 5, 3: 3, 4: 2}",0
191,False,"{'a': 0.5, 'e': 0.9818148852516937}",20,0,-121.89328372316307,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
192,False,"{'a': 0.5, 'e': 0.9816245535713135}",20,0,-82.73767160405639,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
193,False,"{'a': 0.5, 'e': 0.9814332402664617}",20,0,-69.98519380655986,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
194,False,"{'a': 0.5, 'e': 0.9812409455284513}",25,0,-136.9026627969082,"{0: 11, 1: 6, 2: 6, 3: 1, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.9810476695495772}",30,0,-202.44487978924602,"{0: 18, 1: 3, 2: 5, 3: 0, 4: 4}",0
196,False,"{'a': 0.5, 'e': 0.9808534125231153}",30,0,-103.9300560905424,"{0: 18, 1: 2, 2: 9, 3: 1, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.9806581746433226}",35,13,-111.54710079131785,"{0: 12, 1: 1, 2: 7, 3: 1, 4: 1}",1
198,False,"{'a': 0.5, 'e': 0.9804619561054371}",20,0,-151.49198112764148,"{0: 9, 1: 0, 2: 8, 3: 2, 4: 1}",0
199,False,"{'a': 0.5, 'e': 0.9802647571056771}",20,0,-32.74335184789394,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
200,False,"{'a': 0.5, 'e': 0.9800665778412416}",20,0,-22.93679057005803,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
201,False,"{'a': 0.5, 'e': 0.97986741851031}",25,0,-105.08577599142197,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
202,False,"{'a': 0.5, 'e': 0.9796672793120416}",25,0,-218.81078971435034,"{0: 11, 1: 2, 2: 7, 3: 2, 4: 3}",0
203,False,"{'a': 0.5, 'e': 0.9794661604465754}",25,10,-96.9686822187707,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 2}",1
204,False,"{'a': 0.5, 'e': 0.9792640621150305}",25,0,-158.68124163877025,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
205,False,"{'a': 0.5, 'e': 0.9790609845195051}",30,5,-157.26061399152601,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",1
206,False,"{'a': 0.5, 'e': 0.9788569278630767}",25,0,-68.31748919659157,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.978651892349802}",30,0,-96.27481461096538,"{0: 21, 1: 1, 2: 6, 3: 1, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.9784458781847165}",20,0,-83.19760302869292,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
209,False,"{'a': 0.5, 'e': 0.9782388855738344}",20,0,-137.90886668211732,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
210,False,"{'a': 0.5, 'e': 0.9780309147241483}",20,0,-102.22477631987208,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
211,False,"{'a': 0.5, 'e': 0.9778219658436289}",25,0,-89.52545545389874,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.9776120391412251}",20,0,-112.74381086801485,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.9774011348268636}",25,0,-182.94523156746914,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 2}",0
214,False,"{'a': 0.5, 'e': 0.9771892531114489}",25,7,-61.038656594434606,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
215,False,"{'a': 0.5, 'e': 0.9769763942068623}",20,0,-54.949866440835066,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.9767625583259631}",20,0,-104.17766532988367,"{0: 10, 1: 2, 2: 5, 3: 3, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.976547745682587}",20,0,-138.8373221741416,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
218,False,"{'a': 0.5, 'e': 0.9763319564915464}",20,0,-50.152017287463835,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
219,False,"{'a': 0.5, 'e': 0.9761151909686308}",20,0,-166.74595512172704,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
220,False,"{'a': 0.5, 'e': 0.9758974493306055}",20,0,-114.75457800727416,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",1
221,False,"{'a': 0.5, 'e': 0.9756787317952123}",25,0,-153.49124798795626,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
222,False,"{'a': 0.5, 'e': 0.9754590385811684}",25,13,-3.6656365561966977,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.9752383699081674}",20,0,-23.505532454368286,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
224,False,"{'a': 0.5, 'e': 0.9750167259968777}",25,0,-62.27001332648548,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.9747941070689433}",25,0,-66.68257894589001,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.974570513346983}",25,0,-209.0988003785336,"{0: 13, 1: 1, 2: 6, 3: 2, 4: 3}",0
227,False,"{'a': 0.5, 'e': 0.9743459450545906}",20,0,-77.3591170929303,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
228,False,"{'a': 0.5, 'e': 0.9741204024163344}",20,0,-83.9170237203949,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.9738938856577568}",25,11,-99.45914111023342,"{0: 6, 1: 2, 2: 4, 3: 1, 4: 1}",1
230,False,"{'a': 0.5, 'e': 0.9736663950053749}",20,0,-148.06823863752257,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
231,False,"{'a': 0.5, 'e': 0.9734379306866789}",20,0,-40.01384837159977,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
232,False,"{'a': 0.5, 'e': 0.9732084929301336}",20,0,-101.98770879325872,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
233,False,"{'a': 0.5, 'e': 0.9729780819651762}",25,0,-158.96854877303983,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
234,False,"{'a': 0.5, 'e': 0.9727466980222181}",25,0,-7.9380932717908195,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.972514341332643}",20,0,-131.19298725352974,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
236,False,"{'a': 0.5, 'e': 0.9722810121288076}",20,0,-64.91214411202535,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
237,False,"{'a': 0.5, 'e': 0.9720467106440411}",25,0,-172.58457273344996,"{0: 12, 1: 2, 2: 8, 3: 1, 4: 2}",0
238,False,"{'a': 0.5, 'e': 0.971811437112645}",25,3,-45.8420883189194,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.9715751917698927}",30,0,-280.61595847441254,"{0: 13, 1: 5, 2: 7, 3: 0, 4: 5}",0
240,False,"{'a': 0.5, 'e': 0.9713379748520296}",20,4,-62.29989403002273,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
241,False,"{'a': 0.5, 'e': 0.9710997865962726}",30,0,-155.1190742000613,"{0: 17, 1: 6, 2: 4, 3: 1, 4: 2}",0
242,False,"{'a': 0.5, 'e': 0.97086062724081}",25,0,-107.42645030157047,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
243,False,"{'a': 0.5, 'e': 0.970620497024801}",30,0,-115.81769280112982,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
244,False,"{'a': 0.5, 'e': 0.9703793961883759}",25,0,-82.03121304022511,"{0: 16, 1: 0, 2: 8, 3: 1, 4: 0}",0
245,False,"{'a': 0.5, 'e': 0.9701373249726354}",25,0,-72.9776630134619,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
246,False,"{'a': 0.5, 'e': 0.9698942836196508}",30,0,-101.64698113520673,"{0: 18, 1: 4, 2: 6, 3: 2, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.9696502723724634}",20,0,-20.479284903241716,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.9694052914750845}",20,0,-137.2127469130792,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
249,False,"{'a': 0.5, 'e': 0.9691593411724948}",20,0,-40.75983411009065,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.9689124217106447}",20,0,-77.72028085478911,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
251,False,"{'a': 0.5, 'e': 0.9686645333364537}",30,0,-223.9366230036495,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
252,False,"{'a': 0.5, 'e': 0.9684156762978101}",25,0,-162.79828194183943,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
253,False,"{'a': 0.5, 'e': 0.9681658508435709}",20,0,-111.91938055473793,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
254,False,"{'a': 0.5, 'e': 0.9679150572235615}",20,0,-61.76849760394315,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
255,False,"{'a': 0.5, 'e': 0.9676632956885756}",20,0,-60.89869082050902,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
256,False,"{'a': 0.5, 'e': 0.9674105664903746}",25,0,-114.986536189011,"{0: 10, 1: 6, 2: 8, 3: 1, 4: 0}",0
257,False,"{'a': 0.5, 'e': 0.9671568698816877}",30,0,-99.49700527531614,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
258,False,"{'a': 0.5, 'e': 0.9669022061162116}",20,11,-7.759459479519345,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.9666465754486098}",20,0,-69.51809698355648,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
260,False,"{'a': 0.5, 'e': 0.9663899781345132}",20,0,-74.18539523429871,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.966132414430519}",35,0,-185.7502365866518,"{0: 19, 1: 6, 2: 7, 3: 1, 4: 2}",0
262,False,"{'a': 0.5, 'e': 0.9658738845941909}",25,0,-141.74959981745292,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
263,False,"{'a': 0.5, 'e': 0.9656143888840587}",35,0,-144.70948967074784,"{0: 25, 1: 0, 2: 7, 3: 1, 4: 2}",0
264,False,"{'a': 0.5, 'e': 0.965353927559618}",20,0,-91.00355027325034,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
265,False,"{'a': 0.5, 'e': 0.9650925008813303}",20,0,-128.28486461857997,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
266,False,"{'a': 0.5, 'e': 0.9648301091106221}",25,0,-84.37706912992665,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
267,False,"{'a': 0.5, 'e': 0.9645667525098851}",20,0,-125.12312803499458,"{0: 5, 1: 6, 2: 8, 3: 1, 4: 0}",0
268,False,"{'a': 0.5, 'e': 0.9643024313424761}",25,0,-95.77018213581017,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
269,False,"{'a': 0.5, 'e': 0.964037145872716}",20,0,-110.8347202373524,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
270,False,"{'a': 0.5, 'e': 0.9637708963658905}",20,0,-71.72260193528076,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
271,False,"{'a': 0.5, 'e': 0.9635036830882489}",25,0,-67.03694417677818,"{0: 14, 1: 6, 2: 5, 3: 0, 4: 0}",0
272,False,"{'a': 0.5, 'e': 0.9632355063070045}",20,0,-210.57805996378724,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 4}",0
273,False,"{'a': 0.5, 'e': 0.962966366290334}",25,0,-144.88567368450924,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
274,False,"{'a': 0.5, 'e': 0.9626962633073776}",25,0,-144.00482612083252,"{0: 12, 1: 2, 2: 9, 3: 1, 4: 1}",0
275,False,"{'a': 0.5, 'e': 0.962425197628238}",30,0,-157.52214302552278,"{0: 14, 1: 4, 2: 10, 3: 1, 4: 1}",0
276,False,"{'a': 0.5, 'e': 0.9621531695239809}",25,0,-165.30611175506976,"{0: 12, 1: 2, 2: 7, 3: 3, 4: 1}",0
277,False,"{'a': 0.5, 'e': 0.9618801792666346}",20,0,-56.13235003127937,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.9616062271291891}",25,0,-176.2282734095999,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 4}",0
279,False,"{'a': 0.5, 'e': 0.9613313133855966}",20,0,-107.26155690165619,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
280,False,"{'a': 0.5, 'e': 0.9610554383107709}",20,0,-209.40097916718435,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 4}",0
281,False,"{'a': 0.5, 'e': 0.960778602180587}",25,0,-31.052753703260485,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.960500805271881}",25,0,-121.47483227783009,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
283,False,"{'a': 0.5, 'e': 0.9602220478624496}",25,0,-163.36111412930632,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
284,False,"{'a': 0.5, 'e': 0.9599423302310505}",25,0,-106.94850121316416,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
285,False,"{'a': 0.5, 'e': 0.9596616526574011}",30,0,-57.78285684698153,"{0: 22, 1: 0, 2: 8, 3: 0, 4: 0}",0
286,False,"{'a': 0.5, 'e': 0.959380015422179}",30,0,-131.8518923656558,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
287,False,"{'a': 0.5, 'e': 0.9590974188070215}",20,0,-60.311450077426905,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
288,False,"{'a': 0.5, 'e': 0.9588138630945251}",25,0,-219.85924129196908,"{0: 12, 1: 3, 2: 6, 3: 0, 4: 4}",0
289,False,"{'a': 0.5, 'e': 0.9585293485682455}",20,10,-13.821223013317095,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.9582438755126972}",20,0,-129.1809836089754,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
291,False,"{'a': 0.5, 'e': 0.9579574442133532}",20,0,-45.940176506147345,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
292,False,"{'a': 0.5, 'e': 0.9576700549566448}",25,0,-48.16265914921046,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
293,False,"{'a': 0.5, 'e': 0.9573817080299614}",25,0,-87.41447136560726,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
294,False,"{'a': 0.5, 'e': 0.9570924037216496}",25,0,-60.24213132854567,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
295,False,"{'a': 0.5, 'e': 0.9568021423210139}",25,0,-111.40964978818612,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
296,False,"{'a': 0.5, 'e': 0.9565109241183156}",25,0,-195.56433562220926,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
297,False,"{'a': 0.5, 'e': 0.9562187494047729}",30,9,-107.77029958918779,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 1}",1
298,False,"{'a': 0.5, 'e': 0.9559256184725605}",20,0,-122.97099498863699,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
299,False,"{'a': 0.5, 'e': 0.9556315316148093}",20,0,-106.02251890352898,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
300,False,"{'a': 0.5, 'e': 0.955336489125606}",20,0,-62.125553624548026,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
301,False,"{'a': 0.5, 'e': 0.9550404912999932}",20,0,-124.35456152109236,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.9547435384339689}",20,0,-96.4030124468618,"{0: 11, 1: 2, 2: 4, 3: 3, 4: 0}",0
303,False,"{'a': 0.5, 'e': 0.9544456308244855}",20,0,-88.61871723764594,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
304,False,"{'a': 0.5, 'e': 0.9541467687694509}",35,0,-119.16414142734612,"{0: 25, 1: 1, 2: 7, 3: 0, 4: 2}",0
305,False,"{'a': 0.5, 'e': 0.9538469525677271}",25,0,-189.2725957902273,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
306,False,"{'a': 0.5, 'e': 0.9535461825191301}",30,0,-156.13931153976722,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
307,False,"{'a': 0.5, 'e': 0.9532444589244301}",20,0,-46.815085400438015,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
308,False,"{'a': 0.5, 'e': 0.9529417820853506}",30,0,-83.81049304600265,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
309,False,"{'a': 0.5, 'e': 0.9526381523045685}",20,2,-55.3332246585236,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.9523335698857134}",25,0,-103.66913042456667,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
311,False,"{'a': 0.5, 'e': 0.9520280351333678}",20,0,-168.93642461497979,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
312,False,"{'a': 0.5, 'e': 0.9517215483530664}",20,0,-94.62414237842104,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
313,False,"{'a': 0.5, 'e': 0.9514141098512959}",25,0,-132.9945197443656,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
314,False,"{'a': 0.5, 'e': 0.951105719935495}",20,13,-45.668501649287435,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 1}",1
315,False,"{'a': 0.5, 'e': 0.9507963789140532}",25,0,-162.26514550422556,"{0: 12, 1: 5, 2: 5, 3: 1, 4: 2}",0
316,False,"{'a': 0.5, 'e': 0.9504860870963119}",25,0,-116.04178787545682,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
317,False,"{'a': 0.5, 'e': 0.9501748447925626}",20,0,-150.53477663138588,"{0: 7, 1: 4, 2: 6, 3: 2, 4: 1}",0
318,False,"{'a': 0.5, 'e': 0.9498626523140478}",25,0,-84.56909283791309,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
319,False,"{'a': 0.5, 'e': 0.9495495099729597}",25,0,-171.89243592771646,"{0: 13, 1: 4, 2: 3, 3: 3, 4: 2}",0
320,False,"{'a': 0.5, 'e': 0.9492354180824408}",20,0,-84.42207918896948,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
321,False,"{'a': 0.5, 'e': 0.948920376956583}",25,0,-120.87619871622499,"{0: 14, 1: 2, 2: 8, 3: 0, 4: 1}",0
322,False,"{'a': 0.5, 'e': 0.9486043869104273}",25,0,-77.37585211682013,"{0: 14, 1: 5, 2: 5, 3: 1, 4: 0}",0
323,False,"{'a': 0.5, 'e': 0.9482874482599637}",30,0,-140.03658940444146,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
324,False,"{'a': 0.5, 'e': 0.9479695613221308}",25,0,-58.0074619415448,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.9476507264148157}",30,0,-93.83649590190346,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
326,False,"{'a': 0.5, 'e': 0.9473309438568531}",25,0,-287.9274573296024,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 5}",0
327,False,"{'a': 0.5, 'e': 0.9470102139680256}",30,0,-187.7092357086894,"{0: 17, 1: 5, 2: 4, 3: 1, 4: 3}",0
328,False,"{'a': 0.5, 'e': 0.9466885370690631}",20,0,-88.0888868508317,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
329,False,"{'a': 0.5, 'e': 0.9463659134816423}",30,0,-102.1671948270099,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",1
330,False,"{'a': 0.5, 'e': 0.946042343528387}",20,0,-116.84564390449209,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
331,False,"{'a': 0.5, 'e': 0.9457178275328669}",20,0,-20.379920903125583,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
332,False,"{'a': 0.5, 'e': 0.9453923658195982}",25,0,-214.6040609422513,"{0: 12, 1: 0, 2: 9, 3: 1, 4: 3}",0
333,False,"{'a': 0.5, 'e': 0.9450659587140423}",25,0,-153.77766676363365,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
334,False,"{'a': 0.5, 'e': 0.9447386065426066}",20,0,-58.659614388074424,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
335,False,"{'a': 0.5, 'e': 0.944410309632643}",20,0,-92.80767839460735,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
336,False,"{'a': 0.5, 'e': 0.9440810683124485}",25,14,-62.45796352097171,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 1}",1
337,False,"{'a': 0.5, 'e': 0.9437508829112643}",25,0,-163.98173416239356,"{0: 11, 1: 3, 2: 8, 3: 2, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.9434197537592759}",20,0,-77.40399134147421,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
339,False,"{'a': 0.5, 'e': 0.9430876811876123}",25,0,-170.24459925380785,"{0: 13, 1: 1, 2: 6, 3: 4, 4: 1}",0
340,False,"{'a': 0.5, 'e': 0.9427546655283462}",30,0,-135.94588391059034,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
341,False,"{'a': 0.5, 'e': 0.9424207071144931}",20,0,-25.40447488211238,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
342,False,"{'a': 0.5, 'e': 0.9420858062800114}",20,14,-43.88035406426818,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
343,False,"{'a': 0.5, 'e': 0.941749963359802}",30,0,-112.97335036585719,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
344,False,"{'a': 0.5, 'e': 0.9414131786897075}",30,0,-167.2136118324149,"{0: 16, 1: 4, 2: 7, 3: 1, 4: 2}",0
345,False,"{'a': 0.5, 'e': 0.941075452606513}",20,0,-76.97777153893662,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
346,False,"{'a': 0.5, 'e': 0.9407367854479443}",25,0,-130.2495437148053,"{0: 12, 1: 3, 2: 9, 3: 0, 4: 1}",0
347,False,"{'a': 0.5, 'e': 0.9403971775526684}",30,0,-126.77555153510534,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
348,False,"{'a': 0.5, 'e': 0.9400566292602934}",20,0,-141.752451615481,"{0: 9, 1: 5, 2: 3, 3: 1, 4: 2}",0
349,False,"{'a': 0.5, 'e': 0.9397151409113674}",25,0,-70.89849851945637,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
350,False,"{'a': 0.5, 'e': 0.9393727128473789}",20,0,-65.08573891735645,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
351,False,"{'a': 0.5, 'e': 0.9390293454107558}",30,0,-111.0891970783118,"{0: 20, 1: 1, 2: 5, 3: 4, 4: 0}",0
352,False,"{'a': 0.5, 'e': 0.9386850389448655}",25,0,-110.79455758597834,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
353,False,"{'a': 0.5, 'e': 0.9383397937940146}",25,0,-45.31918684194789,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
354,False,"{'a': 0.5, 'e': 0.937993610303448}",25,0,-101.97846526572667,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
355,False,"{'a': 0.5, 'e': 0.9376464888193493}",25,0,-117.98274574706761,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
356,False,"{'a': 0.5, 'e': 0.9372984296888399}",20,0,-86.18095805148967,"{0: 12, 1: 2, 2: 3, 3: 3, 4: 0}",0
357,False,"{'a': 0.5, 'e': 0.9369494332599789}",25,0,-38.445374497375106,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
358,False,"{'a': 0.5, 'e': 0.9365994998817627}",20,0,-49.97463643667002,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
359,False,"{'a': 0.5, 'e': 0.9362486299041247}",25,0,-101.62799755727703,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
360,False,"{'a': 0.5, 'e': 0.9358968236779348}",25,0,-210.12096686330466,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 3}",0
361,False,"{'a': 0.5, 'e': 0.9355440815549994}",20,7,-57.68934927954933,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
362,False,"{'a': 0.5, 'e': 0.9351904038880602}",20,0,-62.44980814373689,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
363,False,"{'a': 0.5, 'e': 0.9348357910307951}",20,0,-92.02565377598752,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
364,False,"{'a': 0.5, 'e': 0.9344802433378168}",20,0,-38.71361183331346,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
365,False,"{'a': 0.5, 'e': 0.9341237611646731}",25,0,-111.10649475625837,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
366,False,"{'a': 0.5, 'e': 0.933766344867846}",20,0,-45.31741977912576,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
367,False,"{'a': 0.5, 'e': 0.933407994804752}",30,0,-147.86034127743144,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
